Input File: BinPacking_1000.txt Bin Capacity: 1000 algorithm type: Iterative Knapsack Algorithm # of Bin: 61 Time: 119489ms
213, 24
214, 38
215, 58
216, 58
217, 79
218, 14
219, 109
220, 24
221, 28
222, 97
223, 69
224, 57
230, 20
Bin #55: 20, 1000
188, 16
189, 57
190, 98
191, 81
192, 90
194, 41
195, 44
196, 66
197, 24
198, 89
199, 30
200, 46
201, 55
202, 56
203, 27
204, 90
205, 39
207, 18
211, 12
239, 21
Bin #56: 18, 1000
168, 32
170, 40
172, 11
173, 87
174, 44
176, 44
177, 61
178, 60
179, 46
180, 84
181, 53
182, 57
183, 24
184, 68
185, 72
186, 51
187, 101
193, 65
Bin #57: 15, 1000
153, 70
154, 54
155, 108
156, 95
158, 100
159, 41
160, 62
161, 22
163, 69
164, 105
165, 47
166, 51
167, 90
169, 48
175, 38
Bin #58: 17, 1000
136, 101
139, 11
140, 62
142, 41
143, 60
144, 61
145, 74
146, 73
147, 56
148, 67
149, 66
150, 97
151, 59
152, 86
157, 28
162, 43
171, 15
Bin #59: 15, 1000
120, 84
121, 44
122, 109
124, 31
125, 44
126, 93
127, 105
128, 60
129, 66
130, 86
133, 106
134, 36
135, 43
137, 32
141, 61
Bin #60: 20, 1000
104, 19
105, 57
106, 47
107, 10
108, 40
109, 65
110, 13
111, 70
112, 102
113, 97
114, 21
115, 92
116, 63
117, 67
118, 100
119, 52
123, 20
131, 20
132, 33
138, 12
Bin #61: 3, 95
101, 17
102, 44
103, 34
